Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
7,2,2.3475,0.1756,0.0016,0.6328,0.4393,14.1786,3,1.8075,0.2153,14.3606,0.1287,5,5,CSplusUS1,VCC,112
8,1,1.5575,0.0287,0.0001,0.0403,0.1086,14.1233,0,   NaN,0.0,14.2162,0.001,5,5,CSminus1,VCC,112
9,1,2.7475,0.1006,0.0007,0.2608,0.2775,14.0108,1,1.7075,0.0809,14.0656,0.0814,5,5,CSplus1,VCC,112
10,1,2.0275,0.165,0.0015,0.6176,0.4547,13.9333,2,1.2775,0.5524,14.0255,0.1665,5,5,CSminus1,VCC,112
11,2,0.6075,0.0937,0.0006,0.2358,0.213,13.8991,1,2.0375,0.0433,13.9662,0.0491,5,5,CSplusUS1,VCC,112
12,3,1.7175,0.9947,0.007,2.8136,1.7335,13.8707,3,0.6575,2.5079,14.177,0.7734,5,5,CSplus1,VCC,112
13,2,0.6075,0.0973,0.0006,0.2478,0.1693,13.9765,2,2.6575,0.0279,14.0602,0.0357,5,5,CSminus1,VCC,112
14,2,1.8575,0.2106,0.0016,0.6375,0.4784,13.9068,3,1.0375,0.3092,14.0365,0.2278,5,5,CSplus1,VCC,112
15,1,2.6865,0.0457,0.0005,0.2037,0.1613,14.025,0,   NaN,0.0,14.1284,0.01,5,5,CSminus1,VCC,112
16,2,1.0765,0.1021,0.0008,0.316,0.2281,13.9435,1,1.8465,0.0768,14.0008,0.0768,5,5,CSplus1,VCC,112
17,3,1.1865,0.0404,0.0003,0.1313,0.0734,13.8289,0,   NaN,0.0,13.8555,0.013,5,5,CSplusUS1,VCC,112
18,1,2.2365,0.0194,0.0001,0.0575,0.075,13.7465,1,2.0365,0.0102,13.7669,0.0168,5,5,CSminus1,VCC,112
19,2,1.9665,0.1082,0.0008,0.3239,0.21,13.6993,1,1.1765,0.0474,13.7795,0.0497,5,5,CSminus1,VCC,112
20,3,0.7565,0.5147,0.0038,1.5033,0.8628,13.6568,2,1.4965,0.3571,13.8355,0.3657,5,5,CSplus1,VCC,112
21,2,1.8165,0.2638,0.002,0.7996,0.6931,13.739,4,1.1565,1.9547,13.8729,0.2846,5,5,CSplus1,VCC,112
22,2,0.6265,0.1314,0.0011,0.422,0.309,13.9362,1,2.6965,0.0672,14.0362,0.0695,5,5,CSminus1,VCC,112
23,2,2.3065,0.2767,0.002,0.8144,0.5236,13.8568,2,1.2865,0.2127,13.9659,0.1879,5,5,CSplus1,VCC,112
24,1,2.6565,0.0549,0.0003,0.1386,0.1585,13.8176,1,1.6465,0.0559,13.8453,0.0559,5,5,CSminus1,VCC,112
25,2,1.6265,0.2552,0.0021,0.8371,0.7096,13.826,1,0.9065,0.2229,13.9952,0.2229,5,5,CSplusUS1,VCC,112
26,1,4.2565,0.0122,0.0002,0.0687,0.067,13.7397,2,3.1165,0.0214,13.7513,0.0111,5,5,CSplus1,VCC,112
27,3,1.1765,0.1134,0.0005,0.196,0.2892,13.6249,2,1.5065,0.212,13.6882,0.1674,5,5,CSminus1,VCC,112
28,2,1.1465,0.0485,0.0004,0.1495,0.0863,13.8613,0,   NaN,0.0,13.9638,0.0016,5,5,CSplus1,VCC,112
29,2,1.8655,0.0496,0.0008,0.3183,0.3302,13.72,2,1.3755,0.1166,13.7566,0.0513,5,5,CSplus1,VCC,112
30,1,2.3455,0.0113,0.0001,0.0392,0.0474,13.6182,0,   NaN,0.0,13.6342,0.0043,5,5,CSminus1,VCC,112
1,4,1.5925,2.1078,0.0218,8.7131,4.4103,14.5782,1,4.1325,0.2026,16.2531,1.8034,5,5,CSplusUS1,VCC,169
2,1,1.6125,1.5832,0.0176,7.0376,5.6982,17.5117,1,1.2625,1.268,18.9177,1.268,5,5,CSplus1,VCC,169
3,1,1.4725,1.0755,0.0109,4.375,4.5419,17.42,1,1.1325,0.7985,18.4639,0.7985,5,5,CSminus1,VCC,169
4,3,1.6625,0.5929,0.0063,2.5049,2.6003,17.3724,4,0.9525,1.9892,17.649,0.5492,5,5,CSplusUS1,VCC,169
5,3,2.0625,1.0828,0.0107,4.274,3.44,17.238,1,1.6525,0.9336,17.5255,0.7681,5,5,CSminus1,VCC,169
6,2,2.0725,1.3525,0.0134,5.3537,3.0261,17.1173,1,1.2925,1.2344,17.6713,1.2344,5,5,CSplus1,VCC,169
7,2,2.2125,0.9083,0.0086,3.4476,3.2505,17.0096,2,1.2425,1.122,17.4449,1.0318,5,5,CSplusUS1,VCC,169
8,2,1.5225,0.8605,0.0088,3.5134,3.1209,17.1168,1,0.9925,0.6683,17.6473,0.6683,5,5,CSminus1,VCC,169
9,1,2.2625,0.3965,0.0043,1.7084,1.449,17.028,1,1.8425,0.2962,17.306,0.2962,5,5,CSplus1,VCC,169
10,2,3.1025,0.6427,0.0053,2.1354,1.2221,16.8091,1,1.9525,0.53,16.9403,0.4154,5,5,CSminus1,VCC,169
11,2,3.1025,0.5825,0.0062,2.4718,2.5258,16.6528,2,1.6325,0.8573,16.8546,0.6699,5,5,CSplusUS1,VCC,169
12,2,2.2625,1.4868,0.0151,6.0454,3.308,17.127,1,1.5725,1.3591,17.6725,1.3588,5,5,CSplus1,VCC,169
13,1,1.7525,0.1219,0.001,0.3857,0.5886,17.2314,1,1.2725,0.0998,17.2928,0.0998,5,5,CSminus1,VCC,169
14,2,2.6025,1.0115,0.0101,4.037,3.0701,17.0466,1,1.5425,0.8679,17.397,0.8679,5,5,CSplus1,VCC,169
15,2,2.1125,0.0558,0.0004,0.155,0.2156,16.8993,1,1.8925,0.0336,16.9366,0.0336,5,5,CSminus1,VCC,169
16,1,2.0625,0.2295,0.0032,1.2703,1.388,16.653,2,1.2025,0.5692,16.7766,0.2023,5,5,CSplus1,VCC,169
17,3,1.7625,0.9328,0.0092,3.6984,3.0168,16.5638,2,1.0525,1.1264,17.058,1.0336,5,5,CSplusUS1,VCC,169
18,4,0.5125,0.0705,0.0007,0.2884,0.1669,16.952,0,   NaN,0.0,17.0876,0.0,5,5,CSminus1,VCC,169
19,1,2.4625,0.301,0.0031,1.2428,1.1417,16.8096,1,1.9425,0.2804,16.9313,0.2804,5,5,CSminus1,VCC,169
20,1,1.7925,0.0878,0.0026,1.0501,1.4719,16.7557,2,0.5625,0.8952,16.8237,0.1494,5,5,CSplus1,VCC,169
21,2,1.6515,0.3991,0.0041,1.6383,1.4012,16.7981,2,1.4115,0.3273,16.9131,0.3268,5,5,CSplus1,VCC,169
22,1,2.2015,0.1955,0.002,0.7829,0.7921,16.5504,1,1.5915,0.1649,16.6474,0.1649,5,5,CSminus1,VCC,169
23,1,1.6415,0.1573,0.0016,0.6551,0.5002,16.2735,1,0.9115,0.1306,16.3704,0.1306,5,5,CSplus1,VCC,169
24,0,   NaN,0.0,0.0,0.0,0.0551,16.1531,0,   NaN,0.0,16.1667,0.0,5,5,CSminus1,VCC,169
25,3,2.4115,0.1804,0.0017,0.6797,2.5479,15.8057,3,2.1815,2.745,15.8437,0.2381,5,5,CSplusUS1,VCC,169
26,3,1.0915,0.0479,0.0005,0.1935,0.1502,17.0066,0,   NaN,0.0,17.1503,0.0034,5,5,CSplus1,VCC,169
27,1,2.8515,0.2902,0.003,1.2088,1.1405,16.8855,1,1.8515,0.2649,16.9865,0.2649,5,5,CSminus1,VCC,169
28,1,2.8115,0.0951,0.001,0.4114,0.3752,16.7258,1,2.5815,0.0718,16.7762,0.0718,5,5,CSplus1,VCC,169
29,1,2.6715,0.0221,0.0002,0.084,0.1691,16.5079,0,   NaN,0.0,16.522,0.0071,5,5,CSplus1,VCC,169
30,3,2.1315,0.1198,0.0013,0.5135,0.3612,16.1498,1,1.8415,0.0597,16.2095,0.0597,5,5,CSminus1,VCC,169
1,5,2.0725,1.5676,0.0199,7.9443,4.809,12.521,2,1.2225,6.3201,13.0823,2.0345,5,5,CSplusUS1,VPTSD,1222
2,5,0.5525,0.6177,0.0077,3.0652,1.9838,18.0679,0,   NaN,0.0,18.9023,0.7532,5,5,CSminus1,VPTSD,1222
3,4,1.8825,0.6679,0.0101,4.0377,1.432,19.589,0,   NaN,0.0,20.3617,0.4166,5,5,CSplus1,VPTSD,1222
4,6,0.6225,0.9719,0.0121,4.8329,3.7702,19.3293,3,0.8225,0.6182,20.1124,0.8015,5,5,CSplusUS1,VPTSD,1222
5,2,1.6315,0.9503,0.0132,5.2921,4.7723,18.9217,1,1.3815,0.6182,19.9027,0.6248,5,5,CSminus1,VPTSD,1222
6,2,1.8315,0.8767,0.0114,4.5478,4.5543,18.7795,1,1.4315,0.6655,19.3469,0.6741,5,5,CSplus1,VPTSD,1222
7,3,0.6315,0.9416,0.0123,4.9086,5.3945,18.6425,1,1.6815,0.6179,19.6446,0.6264,5,5,CSplus1,VPTSD,1222
8,1,2.0415,0.5247,0.0066,2.6598,2.1391,18.7721,1,1.2015,0.2272,19.6376,0.2348,5,5,CSminus1,VPTSD,1222
9,3,2.1515,0.6599,0.0087,3.4899,2.951,18.696,2,1.7515,1.8959,18.8664,0.6277,5,5,CSplusUS1,VPTSD,1222
10,2,1.0515,0.7444,0.0117,4.68,3.0162,19.1633,2,0.8315,0.5361,19.9919,0.3812,5,5,CSminus1,VPTSD,1222
11,5,2.1315,1.2817,0.0162,6.4972,4.4216,19.1061,2,1.6515,1.7136,19.5265,1.1322,5,5,CSplusUS1,VPTSD,1222
12,2,2.0015,1.1131,0.0149,5.9448,4.3368,19.3708,1,1.6115,1.1048,19.9156,0.9615,5,5,CSplus1,VPTSD,1222
13,1,2.2215,0.7579,0.0093,3.7171,3.3698,19.2543,1,1.7115,0.6343,19.7327,0.6403,5,5,CSminus1,VPTSD,1222
14,3,2.0215,1.0366,0.0136,5.4249,4.5256,19.1476,1,1.4015,0.8722,19.6769,0.8775,5,5,CSplus1,VPTSD,1222
15,1,1.8715,0.7773,0.0091,3.6401,4.2191,19.1359,1,1.4115,0.6988,19.6509,0.7053,5,5,CSminus1,VPTSD,1222
16,2,1.9515,1.4281,0.0187,7.4605,4.9367,19.0747,1,1.4015,1.1703,19.6652,1.1455,5,5,CSminus1,VPTSD,1222
17,7,0.8715,1.4563,0.0191,7.6215,4.348,18.9856,1,1.7215,1.1112,19.8051,1.1044,5,5,CSplus1,VPTSD,1222
18,3,2.1515,0.971,0.012,4.8094,3.6802,19.4059,2,1.6515,1.0289,19.7728,0.9933,5,5,CSplusUS1,VPTSD,1222
19,3,1.8815,0.2929,0.0038,1.5199,1.2394,19.7427,1,1.5715,0.1826,20.052,0.1883,5,5,CSminus1,VPTSD,1222
20,2,2.0015,0.889,0.0124,4.9598,3.1816,19.5044,1,1.4015,0.8483,19.8827,0.8513,5,5,CSplus1,VPTSD,1222
21,1,1.8715,0.9801,0.013,5.1949,5.3474,19.504,1,1.4815,0.8605,20.2082,0.8659,5,5,CSplus1,VPTSD,1222
22,2,2.5715,0.5849,0.0068,2.7157,3.2757,19.5348,1,1.8715,0.4895,19.8907,0.4964,5,5,CSminus1,VPTSD,1222
23,1,1.9515,0.9167,0.0109,4.3644,4.8472,19.4643,1,1.2815,0.9019,19.9449,0.9076,5,5,CSplus1,VPTSD,1222
24,2,2.3005,0.6766,0.0081,3.2511,2.877,19.4786,2,1.7305,0.7741,19.8099,0.8328,5,5,CSplusUS1,VPTSD,1222
25,0,   NaN,0.0,0.0,0.0,0.1103,19.7284,0,   NaN,0.0,19.8726,0.0076,5,5,CSminus1,VPTSD,1222
26,2,2.2505,0.5516,0.0089,3.5725,2.2972,19.6203,1,1.4905,0.7632,19.8583,0.553,5,5,CSplus1,VPTSD,1222
27,0,   NaN,0.0,0.0,0.0,0.0656,19.5806,0,   NaN,0.0,19.6057,0.0095,5,5,CSminus1,VPTSD,1222
28,1,2.0005,0.4876,0.0059,2.3681,2.8332,19.5204,1,1.7505,0.3129,20.1277,0.3204,5,5,CSplus1,VPTSD,1222
29,2,2.6705,0.5976,0.0088,3.5202,2.3683,19.5484,1,1.9505,1.2264,19.7496,0.591,5,5,CSplus1,VPTSD,1222
30,1,1.9505,0.2232,0.0024,0.9582,1.5279,19.6398,1,1.7105,0.1292,20.023,0.1381,5,5,CSminus1,VPTSD,1222
1,3,2.5025,0.2204,0.0017,0.683,1.9807,3.2091,2,1.7625,0.3905,3.2847,0.279,5,5,CSplusUS1,VCC,55
2,2,1.9935,0.089,0.0009,0.3464,0.3384,3.5214,2,1.8535,0.07,3.5736,0.0412,5,5,CSminus1,VCC,55
3,1,2.0235,0.0231,0.0005,0.1876,0.1103,3.4243,1,1.4935,0.0109,3.4457,0.0156,5,5,CSplus1,VCC,55
4,2,1.9035,0.0951,0.0005,0.2159,2.2398,3.28,1,3.4435,0.1811,3.3224,0.1811,5,5,CSplusUS1,VCC,55
5,1,2.1835,0.0341,0.0004,0.1559,0.1723,3.2396,1,1.8635,0.0307,3.2817,0.0327,5,5,CSminus1,VCC,55
6,0,   NaN,0.0,0.0001,0.0362,0.0341,3.2372,0,   NaN,0.0,3.2516,0.0002,5,5,CSplus1,VCC,55
7,0,   NaN,0.0,0.0,0.0139,0.0358,3.1855,0,   NaN,0.0,3.1943,0.0013,5,5,CSplus1,VCC,55
8,1,1.8635,0.0152,0.0003,0.1037,0.0971,3.1539,1,1.7335,0.0131,3.1751,0.0165,5,5,CSminus1,VCC,55
9,2,0.5535,0.0813,0.0004,0.1639,2.1083,3.0671,1,3.4435,0.1776,3.1065,0.1776,5,5,CSplusUS1,VCC,55
10,1,2.1735,0.0376,0.0004,0.1724,0.1874,3.0757,1,1.7635,0.0278,3.1277,0.0293,5,5,CSminus1,VCC,55
11,1,3.4335,0.065,0.0002,0.091,2.0398,3.0439,1,3.4435,0.1714,3.0867,0.1714,5,5,CSplusUS1,VCC,55
12,0,   NaN,0.0,0.0001,0.0338,0.0626,3.1067,0,   NaN,0.0,3.137,0.0052,5,5,CSplus1,VCC,55
13,1,4.4535,0.0196,0.0001,0.041,0.1263,3.0716,1,4.2235,0.0538,3.079,0.003,5,5,CSminus1,VCC,55
14,0,   NaN,0.0,0.0,0.0,0.0127,3.0606,0,   NaN,0.0,3.072,0.0005,5,5,CSplus1,VCC,55
15,0,   NaN,0.0,0.0,0.0,0.0125,3.0342,0,   NaN,0.0,3.0372,0.0012,5,5,CSminus1,VCC,55
16,1,2.4435,0.0367,0.0004,0.1793,0.1375,2.9869,1,1.8535,0.0297,3.0052,0.0297,5,5,CSminus1,VCC,55
17,2,2.1835,0.0453,0.0005,0.1992,0.1427,2.9619,1,1.4335,0.0367,2.9868,0.0377,5,5,CSplus1,VCC,55
18,1,3.4335,0.0689,0.0004,0.1618,2.0958,2.9287,1,3.4435,0.1743,2.9685,0.1743,5,5,CSplusUS1,VCC,55
19,2,0.5235,0.1693,0.0019,0.7459,0.6825,2.9321,1,1.6335,0.148,3.0358,0.1656,5,5,CSminus1,VCC,55
20,0,   NaN,0.0,0.0,0.005,0.018,2.9861,0,   NaN,0.0,2.9886,0.0012,5,5,CSplus1,VCC,55
21,0,   NaN,0.0,0.0001,0.036,0.0342,2.9359,0,   NaN,0.0,2.9484,0.001,5,5,CSplus1,VCC,55
22,1,2.3635,0.0121,0.0003,0.1031,0.075,2.9223,0,   NaN,0.0,2.9411,0.0098,5,5,CSminus1,VCC,55
23,0,   NaN,0.0,0.0001,0.0447,0.0305,2.909,0,   NaN,0.0,2.9372,0.0012,5,5,CSplus1,VCC,55
24,1,3.4435,0.0721,0.0003,0.1324,2.1062,2.8651,1,3.4435,0.1743,2.904,0.1743,5,5,CSplusUS1,VCC,55
25,2,1.0335,0.1145,0.0012,0.4757,0.3294,3.0402,1,0.5235,0.0969,3.1524,0.0969,5,5,CSminus1,VCC,55
26,0,   NaN,0.0,0.0004,0.1614,0.3508,3.0544,1,3.7935,0.086,3.057,0.0153,5,5,CSplus1,VCC,55
27,0,   NaN,0.0,0.0,0.0095,0.0364,3.0257,0,   NaN,0.0,3.0342,0.0028,5,5,CSminus1,VCC,55
28,1,0.7435,0.0119,0.0003,0.1057,0.0562,2.9599,0,   NaN,0.0,2.9765,0.0021,5,5,CSplus1,VCC,55
29,3,0.7935,0.0951,0.0012,0.4691,0.2366,2.9605,1,2.4735,0.0145,3.1181,0.0503,5,5,CSplus1,VCC,55
30,1,2.1435,0.0207,0.0003,0.1026,0.1132,3.0698,1,1.9035,0.0167,3.0807,0.0167,5,5,CSminus1,VCC,55
1,3,2.1995,0.1072,0.0017,0.6659,1.0912,3.2728,2,3.5895,0.3401,3.5158,0.186,5,5,CSplusUS1,HC,170
2,0,   NaN,0.0,0.0,0.0,0.0,4.7265,0,   NaN,0.0,5.2038,0.0016,5,5,CSplus1,HC,170
3,2,0.5905,0.0251,0.0007,0.2732,0.1624,5.314,1,2.9305,0.188,5.3899,0.0566,5,5,CSminus1,HC,170
4,1,3.2005,0.0159,0.0,0.0,0.5988,5.5089,2,2.9805,0.2781,5.5933,0.1487,5,5,CSplusUS1,HC,170
5,0,   NaN,0.0,0.0,0.0,0.0152,6.8272,0,   NaN,0.0,7.5225,0.0,5,5,CSminus1,HC,170
6,1,2.9605,0.0173,0.0002,0.0694,0.1413,7.4081,1,1.5705,0.1414,7.414,0.0624,5,5,CSplus1,HC,170
7,2,3.2105,0.043,0.0003,0.1376,0.7304,7.506,2,2.7205,3.0479,7.5549,0.1673,5,5,CSplusUS1,HC,170
8,0,   NaN,0.0,0.0,0.0,0.0757,8.8302,0,   NaN,0.0,9.6271,0.0,5,5,CSminus1,HC,170
9,0,   NaN,0.0,0.0005,0.2142,0.4781,9.2512,1,3.0905,0.5818,9.277,0.0692,5,5,CSplus1,HC,170
10,0,   NaN,0.0,0.0,0.0,0.0745,9.337,0,   NaN,0.0,9.4955,0.0,5,5,CSminus1,HC,170
11,1,3.2005,0.0261,0.0,0.0,0.6471,9.1918,2,3.2405,0.2533,9.2477,0.1303,5,5,CSplusUS1,HC,170
12,0,   NaN,0.0,0.0,0.0,0.0846,9.6177,0,   NaN,0.0,10.3377,0.0,5,5,CSplus1,HC,170
13,1,4.4205,0.026,0.0001,0.0523,0.101,9.7154,0,   NaN,0.0,9.762,0.0,5,5,CSminus1,HC,170
14,0,   NaN,0.0,0.0001,0.0267,0.0275,9.4859,0,   NaN,0.0,9.4895,0.0,5,5,CSplus1,HC,170
15,0,   NaN,0.0,0.0001,0.0344,0.0188,9.2123,0,   NaN,0.0,9.2216,0.0,5,5,CSminus1,HC,170
16,1,4.4895,0.0313,0.0004,0.1437,0.1514,9.0579,1,3.0895,0.0776,9.0844,0.0181,5,5,CSplus1,HC,170
17,2,3.1995,0.0488,0.0004,0.1488,0.8363,8.9912,3,3.2195,0.3415,9.0481,0.1605,5,5,CSplusUS1,HC,170
18,1,3.2795,0.0104,0.0003,0.1183,0.0561,9.3386,0,   NaN,0.0,10.2234,0.0,5,5,CSminus1,HC,170
19,1,3.9195,0.0216,0.0002,0.0792,0.0832,9.3456,0,   NaN,0.0,9.3888,0.0,5,5,CSminus1,HC,170
20,1,4.2995,0.019,0.0003,0.119,0.0889,8.9971,0,   NaN,0.0,9.0042,0.0,5,5,CSplus1,HC,170
21,1,4.2795,0.0243,0.0004,0.177,0.1488,8.6986,0,   NaN,0.0,8.7261,0.007,5,5,CSplus1,HC,170
22,0,   NaN,0.0,0.0,0.0,0.0067,8.5204,0,   NaN,0.0,8.5374,0.0,5,5,CSminus1,HC,170
23,0,   NaN,0.0,0.0001,0.0271,0.017,8.2916,0,   NaN,0.0,8.2985,0.0002,5,5,CSplus1,HC,170
24,0,   NaN,0.0,0.0002,0.0639,0.0282,8.1248,0,   NaN,0.0,8.1509,0.0001,5,5,CSminus1,HC,170
25,2,0.8695,0.0542,0.0003,0.1396,0.7288,7.9077,2,3.1995,0.2962,7.9547,0.1502,5,5,CSplusUS1,HC,170
26,3,1.1395,0.052,0.0009,0.3417,0.1405,9.0284,0,   NaN,0.0,10.2039,0.0,5,5,CSplus1,HC,170
27,0,   NaN,0.0,0.0001,0.0227,0.027,9.205,0,   NaN,0.0,9.2754,0.0,5,5,CSminus1,HC,170
28,0,   NaN,0.0,0.0001,0.0296,0.0188,8.7807,0,   NaN,0.0,8.7858,0.0,5,5,CSplus1,HC,170
29,0,   NaN,0.0,0.0002,0.0704,0.026,8.4166,0,   NaN,0.0,8.4503,0.0,5,5,CSplus1,HC,170
30,2,1.4095,0.029,0.0007,0.2943,0.0917,8.2842,0,   NaN,0.0,8.4147,0.0,5,5,CSminus1,HC,170
1,2,2.5095,1.9523,0.0195,7.8065,5.3058,10.2521,2,1.6895,2.9052,10.9947,1.9228,5,5,CSplusUS1,VPTSD,131
2,3,2.0705,2.6438,0.0198,7.9025,3.589,11.2134,1,1.5905,1.9855,11.9267,1.7573,5,5,CSminus1,VPTSD,131
3,2,2.1005,0.6924,0.0064,2.5679,2.3889,11.067,1,1.6505,0.6124,11.4443,0.6124,5,5,CSplus1,VPTSD,131
4,2,2.0005,0.2263,0.001,0.4092,1.0956,10.6982,2,1.6805,0.2633,10.8076,0.2309,5,5,CSplusUS1,VPTSD,131
5,1,1.8705,0.3418,0.0025,0.9804,1.5658,10.6739,1,1.4805,0.3262,10.8767,0.3262,5,5,CSminus1,VPTSD,131
6,3,0.8005,0.2259,0.0017,0.6636,0.6324,10.4856,0,   NaN,0.0,10.697,0.0835,5,5,CSplus1,VPTSD,131
7,2,0.7405,0.2127,0.0021,0.8281,0.4554,10.118,2,0.5605,0.082,10.2369,0.0704,5,5,CSplus1,VPTSD,131
8,1,2.0505,0.0109,0.0001,0.0568,0.051,9.8825,0,   NaN,0.0,9.9125,0.0,5,5,CSminus1,VPTSD,131
9,1,3.3105,0.0554,0.0001,0.0328,0.8514,9.643,2,1.1905,0.1152,9.6652,0.1038,5,5,CSplusUS1,VPTSD,131
10,1,1.6705,0.0435,0.0004,0.1487,0.1734,9.7285,1,1.5505,0.0116,9.7981,0.0116,5,5,CSminus1,VPTSD,131
11,1,3.2995,0.0588,0.0001,0.0548,0.8415,9.5328,1,3.2395,0.1025,9.5442,0.1025,5,5,CSplusUS1,VPTSD,131
12,2,2.7495,0.1742,0.0015,0.6043,0.472,9.663,1,2.1895,0.1253,9.7338,0.1253,5,5,CSplus1,VPTSD,131
13,2,0.6895,0.0306,0.0002,0.098,0.0778,9.5076,0,   NaN,0.0,9.5527,0.0002,5,5,CSminus1,VPTSD,131
14,1,1.9495,0.0134,0.0002,0.0741,0.0828,9.3859,0,   NaN,0.0,9.4086,0.0029,5,5,CSplus1,VPTSD,131
15,3,1.4895,0.0864,0.0035,1.3887,2.3961,9.3065,2,1.4995,1.0426,9.3644,0.3617,5,5,CSminus1,VPTSD,131
16,0,   NaN,0.0,0.0001,0.0448,0.051,9.5928,0,   NaN,0.0,9.652,0.0,5,5,CSminus1,VPTSD,131
17,2,1.4895,0.0563,0.0006,0.2543,0.1604,9.4548,1,2.3995,0.0135,9.5374,0.0135,5,5,CSplus1,VPTSD,131
18,1,3.3095,0.0441,0.0001,0.0403,0.6765,9.3668,1,3.2795,0.0807,9.3842,0.0807,5,5,CSplusUS1,VPTSD,131
19,2,0.7795,0.0258,0.0003,0.1168,0.0795,9.3296,0,   NaN,0.0,9.3733,0.0008,5,5,CSminus1,VPTSD,131
20,1,1.7595,0.0119,0.0002,0.0914,0.0575,9.1977,0,   NaN,0.0,9.2295,0.0003,5,5,CSplus1,VPTSD,131
21,0,   NaN,0.0,0.0001,0.0487,0.0527,9.0878,0,   NaN,0.0,9.0988,0.001,5,5,CSplus1,VPTSD,131
22,1,3.1095,0.0499,0.0005,0.2127,0.1625,8.9581,1,2.0995,0.0348,8.9872,0.0348,5,5,CSminus1,VPTSD,131
23,0,   NaN,0.0,0.0,0.0049,0.0456,8.8785,0,   NaN,0.0,8.8846,0.001,5,5,CSplus1,VPTSD,131
24,1,3.2995,0.0415,0.0001,0.0529,0.6188,8.7552,1,3.2695,0.074,8.7689,0.074,5,5,CSplusUS1,VPTSD,131
25,0,   NaN,0.0,0.0001,0.0221,0.0431,8.6572,0,   NaN,0.0,8.6621,0.0015,5,5,CSminus1,VPTSD,131
26,2,3.4495,0.1099,0.0009,0.3573,0.3003,8.5398,1,3.1995,0.0959,8.5606,0.0794,5,5,CSplus1,VPTSD,131
27,0,   NaN,0.0,0.0001,0.0261,0.0428,8.5202,0,   NaN,0.0,8.5324,0.0006,5,5,CSminus1,VPTSD,131
28,0,   NaN,0.0,0.0001,0.0328,0.0677,8.4239,0,   NaN,0.0,8.4329,0.0033,5,5,CSplus1,VPTSD,131
29,0,   NaN,0.0,0.0001,0.0543,0.0428,8.3276,0,   NaN,0.0,8.3383,0.0005,5,5,CSplus1,VPTSD,131
30,1,2.8195,0.0274,0.0004,0.1551,0.0989,8.2312,1,2.1495,0.0168,8.2563,0.0175,5,5,CSminus1,VPTSD,131
1,2,2.4845,0.4469,0.0039,1.566,1.5027,10.2038,2,1.7945,0.5167,10.4592,0.5058,5,5,CSplusUS1,VCC,47
2,2,1.9655,0.3434,0.0033,1.3192,1.381,10.8386,1,1.3255,0.3139,11.0532,0.3144,5,5,CSminus1,VCC,47
3,1,2.0345,0.1762,0.0015,0.6047,0.7891,10.8384,1,1.5745,0.1589,10.9454,0.1609,5,5,CSplus1,VCC,47
4,3,2.1945,0.0575,0.0003,0.1311,0.446,10.821,3,2.2145,0.1191,10.8392,0.091,5,5,CSplusUS1,VCC,47
5,3,1.8945,0.079,0.0007,0.2901,0.1595,10.8267,2,2.3745,0.0348,10.8691,0.04,5,5,CSminus1,VCC,47
6,2,2.3945,0.061,0.0007,0.2917,0.1797,10.6761,1,1.8345,0.0268,10.7116,0.0313,5,5,CSplus1,VCC,47
7,2,2.1055,0.0905,0.0009,0.342,0.3013,10.6109,1,1.5355,0.0522,10.6583,0.0617,5,5,CSplus1,VCC,47
8,0,   NaN,0.0,0.0,0.0101,0.0491,10.5946,0,   NaN,0.0,10.6069,0.0077,5,5,CSminus1,VCC,47
9,1,3.3045,0.0197,0.0001,0.0502,0.5608,10.5204,1,3.4045,0.0891,10.5312,0.0891,5,5,CSplusUS1,VCC,47
10,1,3.6755,0.0112,0.0004,0.1421,0.0757,10.5659,0,   NaN,0.0,10.6252,0.002,5,5,CSminus1,VCC,47
11,2,2.2245,0.0304,0.0002,0.0606,0.5,10.4924,1,3.4145,0.0915,10.5055,0.0915,5,5,CSplusUS1,VCC,47
12,1,2.3445,0.02,0.0006,0.2594,0.677,10.65,3,2.2645,0.2689,10.6694,0.0378,5,5,CSplus1,VCC,47
13,0,   NaN,0.0,0.0,0.0081,0.0386,10.607,0,   NaN,0.0,10.6111,0.0016,5,5,CSminus1,VCC,47
14,2,1.7055,0.0684,0.0007,0.2768,0.1823,10.4987,2,1.2355,0.0918,10.5302,0.0455,5,5,CSplus1,VCC,47
15,0,   NaN,0.0,0.0,0.0075,0.0364,10.4662,0,   NaN,0.0,10.4678,0.0025,5,5,CSminus1,VCC,47
16,0,   NaN,0.0,0.0003,0.1158,0.0704,10.3762,0,   NaN,0.0,10.3929,0.0092,5,5,CSminus1,VCC,47
17,0,   NaN,0.0,0.0001,0.0362,0.0382,10.3018,0,   NaN,0.0,10.309,0.0029,5,5,CSplus1,VCC,47
18,1,3.3255,0.0246,0.0001,0.0387,0.5994,10.267,1,3.4155,0.1035,10.2745,0.1035,5,5,CSplusUS1,VCC,47
19,0,   NaN,0.0,0.0001,0.0591,0.0475,10.4173,0,   NaN,0.0,10.4611,0.0017,5,5,CSminus1,VCC,47
20,1,2.4055,0.0718,0.0009,0.3542,0.2364,10.327,1,1.4255,0.0585,10.373,0.0623,5,5,CSplus1,VCC,47
